video_id,title,url,views,duration,publishedAt
ZHFxLa2RQ3M,DIY Ginger Wellness Shot Recipe #recipe #healthy #juicerecipe #healthylifestyle,https://www.youtube.com/watch?v=ZHFxLa2RQ3M,3906311,PT26S,2022-03-30T18:52:56Z
shsRcmb2vHM,THE BEST Mojito! And THIS is Why!,https://www.youtube.com/watch?v=shsRcmb2vHM,746505,PT59S,2022-09-06T13:00:37Z
XDsf2Fuxy40,Single Espresso Shot Explained in the Specialty Cafe (barista recipe & technique),https://www.youtube.com/watch?v=XDsf2Fuxy40,504450,PT27S,2022-08-11T08:00:23Z
9qW4aXMLrNs,How to Make Bubble Tea (Boba) At Home #Shorts,https://www.youtube.com/watch?v=9qW4aXMLrNs,1885583,PT30S,2021-08-04T16:00:04Z
MfmDuRXRhWI,🍹Let’s make a Tequila Sunrise,https://www.youtube.com/watch?v=MfmDuRXRhWI,832193,PT37S,2023-02-24T17:23:29Z
Y8kW-YO9EMo,Aperitif Series: How to make Aperol Spritz,https://www.youtube.com/watch?v=Y8kW-YO9EMo,383632,PT20S,2022-07-15T07:05:27Z
vxLBGlch-7M,How to Make Red Bull,https://www.youtube.com/watch?v=vxLBGlch-7M,13426360,PT32S,2022-01-22T03:25:48Z
xyVZxAGCDSU,Want To Stop Drinking?! TRY THIS TECHNIQUE! #Shorts,https://www.youtube.com/watch?v=xyVZxAGCDSU,1227702,PT1M,2022-01-15T18:00:32Z
Wy2xjy0eka8,Homemade Pineapple Champagne with just 3 basic ingredients. Natural Fizzy Drink with No Yeast,https://www.youtube.com/watch?v=Wy2xjy0eka8,1575895,PT49S,2023-04-23T05:54:00Z
1PlJPHLG4qQ,Let’s Make a Big Boba Drink! #boba,https://www.youtube.com/watch?v=1PlJPHLG4qQ,86477718,PT20S,2023-06-09T01:38:08Z
ek2b3RACPm8,How to make a Flat white,https://www.youtube.com/watch?v=ek2b3RACPm8,1823677,PT48S,2022-10-24T01:13:36Z
oGlLqjEknkU,How to Make Beer,https://www.youtube.com/watch?v=oGlLqjEknkU,640799,PT47S,2023-04-19T19:43:15Z
Z5Tgxxr-gFY,Classic Martini #Shorts #Cocktail,https://www.youtube.com/watch?v=Z5Tgxxr-gFY,746872,PT30S,2021-09-29T14:11:29Z
W75Rn7v37l4,1 Cup Lowers Blood Sugar & Helps in Weight Loss!  Dr. Mandell,https://www.youtube.com/watch?v=W75Rn7v37l4,1182187,PT59S,2022-07-23T16:08:20Z
415dr6y1p0M,Tepache (fermented pineapple juice),https://www.youtube.com/watch?v=415dr6y1p0M,290157,PT59S,2022-06-08T19:24:07Z
Ckp4SUYlBRU,Margarita cocktail recipe,https://www.youtube.com/watch?v=Ckp4SUYlBRU,1061769,PT33S,2023-01-01T00:17:44Z
H-_cfNUjBjc,The Perfect Gin and Tonic,https://www.youtube.com/watch?v=H-_cfNUjBjc,400514,PT20S,2022-12-31T03:45:02Z
iNBTSDryewM,Cosmopolitan cocktail recipe,https://www.youtube.com/watch?v=iNBTSDryewM,1193371,PT39S,2023-01-13T06:36:41Z
9cBWEr7I3I4,Classic Old Fashioned,https://www.youtube.com/watch?v=9cBWEr7I3I4,6637939,PT56S,2019-08-14T02:44:12Z
p8ENmmgGo14,Mojito I Mint Mojito Recipe | Virgin Mojito | How to make virgin mojito #shorts #treatyourtongue,https://www.youtube.com/watch?v=p8ENmmgGo14,3941156,PT32S,2021-06-16T14:56:25Z
GEm88QIyRLg,"Perfect Summer Sipper, Aperol Spritz",https://www.youtube.com/watch?v=GEm88QIyRLg,175750,PT38S,2022-07-25T13:00:17Z
HTmYqOif77I,How to pour wine like a pro!,https://www.youtube.com/watch?v=HTmYqOif77I,1070898,PT35S,2023-02-20T15:01:34Z
Lx_bhbCM8ao,Espresso Martini cocktail recipe,https://www.youtube.com/watch?v=Lx_bhbCM8ao,683007,PT38S,2022-12-18T00:46:52Z
ApcbznhB2KE,How to make a Ginger Bug (Ginger Beer Starter),https://www.youtube.com/watch?v=ApcbznhB2KE,849865,PT46S,2022-04-29T15:37:00Z
aueylrQFLM0,How Tequila Is Made | Food Network,https://www.youtube.com/watch?v=aueylrQFLM0,185364,PT1M,2023-06-03T16:30:00Z
k2FbWu9Nups,Best Dragon Fruit Drink Ever | Wild Cookbook,https://www.youtube.com/watch?v=k2FbWu9Nups,14781182,PT27S,2022-08-05T12:21:55Z
ObTSfMMe8NQ,chocolate milkshake recipe | chocolate shake | homemade chocolate milk recipe,https://www.youtube.com/watch?v=ObTSfMMe8NQ,2885993,PT38S,2017-03-22T11:33:46Z
n2s1h4ReE_Y,The GOLDEN Rule Of Selling | Sales Tips #Shorts,https://www.youtube.com/watch?v=n2s1h4ReE_Y,741110,PT53S,2021-07-05T11:45:01Z
OQXEjWs-5bs,Butterfly Pea Lemonade #shorts,https://www.youtube.com/watch?v=OQXEjWs-5bs,8965005,PT37S,2023-01-31T12:52:39Z
N5l20qjJSFE,How to make a Latte,https://www.youtube.com/watch?v=N5l20qjJSFE,736813,PT46S,2022-11-11T19:46:14Z
